,countQuits,female,regionalDriver,teamDriver,longHaulDriver,specRegDriver,traineeDriver,vet,retDays,volQuit,disqual,terminated,unkQuit,pctMilesPay,age,student,codriver,violations,monday,tuesday,wednesday,thursday,friday,saturday,sunday,termDate
296,16,0.0,0.375,0.25,0.125,0.25,0.0,0.1875,335.125,0.875,0.0,0.125,0.0,0.5277865,38.875,0.4375,0.0625,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2012-08-23
297,20,0.05,0.45,0.05,0.25,0.15,0.1,0.3,354.05,0.85,0.15,0.0,0.0,0.4677637,40.05,0.3,0.3,0.15,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2012-08-24
298,7,0.14285714285714285,0.42857142857142855,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.0,0.14285714285714285,405.7142857142857,1.0,0.0,0.0,0.0,0.43390328571428566,39.714285714285715,0.2857142857142857,0.42857142857142855,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2012-08-25
299,13,0.15384615384615385,0.3076923076923077,0.23076923076923078,0.07692307692307693,0.07692307692307693,0.3076923076923077,0.07692307692307693,262.84615384615387,1.0,0.0,0.0,0.0,0.20213576923076923,38.23076923076923,0.38461538461538464,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2012-08-26
300,11,0.2727272727272727,0.2727272727272727,0.36363636363636365,0.36363636363636365,0.0,0.0,0.2727272727272727,195.63636363636363,0.8181818181818182,0.0,0.18181818181818182,0.0,0.5028099090909092,39.72727272727273,0.45454545454545453,0.0,0.09090909090909091,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-08-27
301,13,0.07692307692307693,0.3076923076923077,0.38461538461538464,0.15384615384615385,0.15384615384615385,0.0,0.15384615384615385,200.3846153846154,0.6153846153846154,0.0,0.38461538461538464,0.0,0.2900075384615385,40.46153846153846,0.46153846153846156,0.15384615384615385,0.07692307692307693,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2012-08-28
302,12,0.3333333333333333,0.4166666666666667,0.3333333333333333,0.08333333333333333,0.16666666666666666,0.0,0.16666666666666666,137.0,0.9166666666666666,0.0,0.08333333333333333,0.0,0.28966975,38.5,0.75,0.0,0.08333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2012-08-29
303,14,0.21428571428571427,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.07142857142857142,85.28571428571429,0.7857142857142857,0.14285714285714285,0.07142857142857142,0.0,0.3989067857142857,37.42857142857143,0.5714285714285714,0.2857142857142857,0.07142857142857142,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2012-08-30
304,20,0.0,0.25,0.25,0.2,0.2,0.1,0.15,158.1,0.85,0.05,0.1,0.0,0.37590219999999996,34.3,0.65,0.1,0.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2012-08-31
305,8,0.0,0.25,0.125,0.375,0.125,0.125,0.125,110.25,1.0,0.0,0.0,0.0,0.37383675,40.5,0.5,0.0,0.125,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2012-09-01
306,3,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,414.6666666666667,1.0,0.0,0.0,0.0,0.175439,51.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2012-09-02
307,3,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,23.0,1.0,0.0,0.0,0.0,0.06107166666666666,42.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-09-03
308,16,0.0625,0.625,0.0625,0.1875,0.0625,0.0625,0.0625,365.0625,0.625,0.0625,0.3125,0.0,0.447166625,38.625,0.5,0.0625,0.125,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2012-09-04
309,23,0.043478260869565216,0.5217391304347826,0.21739130434782608,0.21739130434782608,0.0,0.043478260869565216,0.2608695652173913,138.47826086956522,0.9565217391304348,0.0,0.043478260869565216,0.0,0.40916221739130443,36.130434782608695,0.4782608695652174,0.043478260869565216,0.08695652173913043,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2012-09-05
310,15,0.06666666666666667,0.26666666666666666,0.2,0.26666666666666666,0.13333333333333333,0.13333333333333333,0.13333333333333333,178.0,0.8,0.0,0.2,0.0,0.33476513333333335,41.333333333333336,0.3333333333333333,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2012-09-06
311,25,0.24,0.4,0.32,0.12,0.08,0.08,0.32,193.28,0.72,0.2,0.08,0.0,0.45991847999999996,40.64,0.36,0.16,0.08,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2012-09-07
312,6,0.0,0.16666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.5,155.5,1.0,0.0,0.0,0.0,0.3999675,49.333333333333336,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2012-09-08
313,8,0.0,0.75,0.0,0.125,0.125,0.0,0.125,455.375,1.0,0.0,0.0,0.0,0.3440035,40.5,0.5,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2012-09-09
314,13,0.0,0.46153846153846156,0.07692307692307693,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.07692307692307693,276.0769230769231,0.7692307692307693,0.23076923076923078,0.0,0.0,0.25683599999999995,41.38461538461539,0.38461538461538464,0.3076923076923077,0.07692307692307693,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-09-10
315,10,0.2,0.4,0.3,0.1,0.1,0.1,0.3,177.5,0.9,0.0,0.1,0.0,0.5012924,38.0,0.0,0.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2012-09-11
316,15,0.26666666666666666,0.3333333333333333,0.2,0.26666666666666666,0.06666666666666667,0.13333333333333333,0.13333333333333333,170.93333333333334,0.6,0.26666666666666666,0.13333333333333333,0.0,0.2522874,38.93333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2012-09-12
317,14,0.07142857142857142,0.42857142857142855,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,446.85714285714283,0.9285714285714286,0.0,0.07142857142857142,0.0,0.35475107142857143,41.714285714285715,0.2857142857142857,0.35714285714285715,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2012-09-13
318,11,0.18181818181818182,0.36363636363636365,0.2727272727272727,0.18181818181818182,0.09090909090909091,0.09090909090909091,0.09090909090909091,171.0,0.9090909090909091,0.09090909090909091,0.0,0.0,0.3569398181818182,36.72727272727273,0.2727272727272727,0.2727272727272727,0.09090909090909091,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2012-09-14
319,12,0.0,0.3333333333333333,0.25,0.16666666666666666,0.25,0.0,0.25,383.9166666666667,1.0,0.0,0.0,0.0,0.18606925,36.083333333333336,0.4166666666666667,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2012-09-15
320,8,0.125,0.375,0.125,0.375,0.0,0.125,0.125,104.875,1.0,0.0,0.0,0.0,0.217373,35.5,0.625,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2012-09-16
321,13,0.07692307692307693,0.15384615384615385,0.3076923076923077,0.15384615384615385,0.38461538461538464,0.0,0.15384615384615385,153.46153846153845,0.8461538461538461,0.07692307692307693,0.07692307692307693,0.0,0.2256536153846154,38.15384615384615,0.6153846153846154,0.23076923076923078,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-09-17
322,9,0.0,0.5555555555555556,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,49.44444444444444,0.8888888888888888,0.1111111111111111,0.0,0.0,0.2687695555555556,33.333333333333336,0.3333333333333333,0.4444444444444444,0.1111111111111111,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2012-09-18
323,12,0.08333333333333333,0.3333333333333333,0.16666666666666666,0.25,0.25,0.0,0.16666666666666666,187.83333333333334,0.9166666666666666,0.0,0.08333333333333333,0.0,0.3500701666666666,38.25,0.4166666666666667,0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2012-09-19
324,18,0.1111111111111111,0.16666666666666666,0.2222222222222222,0.2222222222222222,0.16666666666666666,0.2222222222222222,0.1111111111111111,62.22222222222222,0.7222222222222222,0.16666666666666666,0.1111111111111111,0.0,0.32831211111111114,36.44444444444444,0.4444444444444444,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2012-09-20
325,24,0.16666666666666666,0.2916666666666667,0.375,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.125,225.875,0.875,0.08333333333333333,0.041666666666666664,0.0,0.32795366666666664,41.291666666666664,0.3333333333333333,0.25,0.041666666666666664,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2012-09-21
326,5,0.2,0.6,0.4,0.0,0.0,0.0,0.0,432.6,1.0,0.0,0.0,0.0,0.4310868,34.6,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2012-09-22
327,7,0.2857142857142857,0.14285714285714285,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,282.14285714285717,1.0,0.0,0.0,0.0,0.41956842857142856,34.714285714285715,0.42857142857142855,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2012-09-23
328,15,0.06666666666666667,0.4,0.13333333333333333,0.13333333333333333,0.26666666666666666,0.06666666666666667,0.26666666666666666,173.06666666666666,0.9333333333333333,0.06666666666666667,0.0,0.0,0.3315788,43.8,0.4666666666666667,0.06666666666666667,0.06666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-09-24
329,15,0.06666666666666667,0.4,0.13333333333333333,0.06666666666666667,0.26666666666666666,0.13333333333333333,0.13333333333333333,305.73333333333335,0.6,0.2,0.2,0.0,0.2618764666666667,38.2,0.5333333333333333,0.13333333333333333,0.06666666666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2012-09-25
330,19,0.10526315789473684,0.42105263157894735,0.15789473684210525,0.2631578947368421,0.10526315789473684,0.05263157894736842,0.10526315789473684,128.6315789473684,0.8947368421052632,0.05263157894736842,0.05263157894736842,0.0,0.4934919473684211,34.78947368421053,0.42105263157894735,0.21052631578947367,0.10526315789473684,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2012-09-26
331,13,0.07692307692307693,0.38461538461538464,0.15384615384615385,0.23076923076923078,0.07692307692307693,0.15384615384615385,0.15384615384615385,195.3846153846154,0.8461538461538461,0.15384615384615385,0.0,0.0,0.34398461538461544,39.0,0.38461538461538464,0.23076923076923078,0.07692307692307693,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2012-09-27
332,14,0.07142857142857142,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.0,0.21428571428571427,156.28571428571428,0.9285714285714286,0.0,0.07142857142857142,0.0,0.4391895714285714,43.142857142857146,0.35714285714285715,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2012-09-28
333,5,0.0,0.6,0.2,0.0,0.0,0.2,0.2,396.4,1.0,0.0,0.0,0.0,0.5488514,39.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2012-09-29
334,6,0.0,0.5,0.16666666666666666,0.0,0.3333333333333333,0.0,0.16666666666666666,134.0,1.0,0.0,0.0,0.0,0.186733,29.0,0.6666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2012-09-30
335,20,0.1,0.5,0.1,0.2,0.15,0.05,0.15,135.35,0.9,0.0,0.1,0.0,0.4727345999999999,32.25,0.45,0.25,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-10-01
336,12,0.08333333333333333,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,392.0,0.9166666666666666,0.08333333333333333,0.0,0.0,0.4406339166666666,40.583333333333336,0.3333333333333333,0.16666666666666666,0.08333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2012-10-02
337,4,0.0,0.25,0.0,0.25,0.5,0.0,0.25,56.5,0.75,0.25,0.0,0.0,0.42038425,32.0,0.25,0.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2012-10-03
338,16,0.125,0.3125,0.375,0.125,0.125,0.0625,0.125,205.0625,0.9375,0.0625,0.0,0.0,0.3769665625,39.4375,0.625,0.0625,0.0625,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2012-10-04
339,15,0.0,0.26666666666666666,0.0,0.3333333333333333,0.2,0.2,0.2,462.6,0.9333333333333333,0.0,0.06666666666666667,0.0,0.2644494,35.93333333333333,0.6,0.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2012-10-05
340,7,0.0,0.2857142857142857,0.2857142857142857,0.0,0.14285714285714285,0.2857142857142857,0.14285714285714285,63.142857142857146,1.0,0.0,0.0,0.0,0.09758957142857143,33.0,0.5714285714285714,0.2857142857142857,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2012-10-06
341,5,0.0,0.4,0.2,0.2,0.0,0.2,0.2,48.6,1.0,0.0,0.0,0.0,0.0721186,52.2,0.6,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2012-10-07
342,15,0.13333333333333333,0.4,0.26666666666666666,0.0,0.13333333333333333,0.2,0.06666666666666667,518.4,0.8,0.13333333333333333,0.06666666666666667,0.0,0.3470491333333333,39.06666666666667,0.4666666666666667,0.26666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-10-08
343,6,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.3333333333333333,70.83333333333333,0.8333333333333334,0.16666666666666666,0.0,0.0,0.278086,39.333333333333336,0.6666666666666666,0.16666666666666666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2012-10-09
344,19,0.0,0.47368421052631576,0.15789473684210525,0.21052631578947367,0.10526315789473684,0.05263157894736842,0.10526315789473684,217.42105263157896,0.8421052631578947,0.10526315789473684,0.05263157894736842,0.0,0.25609631578947367,35.8421052631579,0.6842105263157895,0.10526315789473684,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2012-10-10
345,15,0.13333333333333333,0.4666666666666667,0.2,0.3333333333333333,0.0,0.0,0.06666666666666667,136.66666666666666,1.0,0.0,0.0,0.0,0.41523733333333335,45.6,0.6,0.0,0.13333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2012-10-11
346,12,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.25,147.25,0.8333333333333334,0.08333333333333333,0.08333333333333333,0.0,0.3269183333333333,38.75,0.5,0.16666666666666666,0.08333333333333333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2012-10-12
347,7,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.0,0.0,571.0,0.8571428571428571,0.0,0.14285714285714285,0.0,0.4522452857142857,43.57142857142857,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2012-10-13
348,7,0.0,0.14285714285714285,0.42857142857142855,0.14285714285714285,0.2857142857142857,0.0,0.14285714285714285,77.14285714285714,1.0,0.0,0.0,0.0,0.24845285714285717,39.42857142857143,0.5714285714285714,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2012-10-14
349,15,0.0,0.4,0.2,0.2,0.13333333333333333,0.06666666666666667,0.2,160.73333333333332,0.9333333333333333,0.0,0.06666666666666667,0.0,0.4077627333333334,38.266666666666666,0.4666666666666667,0.26666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-10-15
350,11,0.0,0.09090909090909091,0.2727272727272727,0.2727272727272727,0.36363636363636365,0.0,0.0,210.45454545454547,0.7272727272727273,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.3704443636363636,37.81818181818182,0.45454545454545453,0.18181818181818182,0.09090909090909091,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2012-10-16
351,22,0.13636363636363635,0.3181818181818182,0.13636363636363635,0.2727272727272727,0.09090909090909091,0.18181818181818182,0.22727272727272727,223.95454545454547,0.8181818181818182,0.18181818181818182,0.0,0.0,0.37492549999999997,37.40909090909091,0.36363636363636365,0.13636363636363635,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2012-10-17
352,12,0.08333333333333333,0.25,0.25,0.3333333333333333,0.16666666666666666,0.0,0.08333333333333333,136.16666666666666,0.9166666666666666,0.08333333333333333,0.0,0.0,0.4533226666666667,41.666666666666664,0.4166666666666667,0.08333333333333333,0.08333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2012-10-18
353,11,0.18181818181818182,0.45454545454545453,0.2727272727272727,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.0,240.9090909090909,0.9090909090909091,0.09090909090909091,0.0,0.0,0.39952072727272725,42.63636363636363,0.18181818181818182,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2012-10-19
354,11,0.2727272727272727,0.36363636363636365,0.18181818181818182,0.09090909090909091,0.18181818181818182,0.18181818181818182,0.2727272727272727,290.54545454545456,1.0,0.0,0.0,0.0,0.3145977272727273,41.72727272727273,0.09090909090909091,0.5454545454545454,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2012-10-20
355,11,0.09090909090909091,0.45454545454545453,0.18181818181818182,0.2727272727272727,0.09090909090909091,0.0,0.18181818181818182,139.27272727272728,1.0,0.0,0.0,0.0,0.3002604545454545,37.45454545454545,0.6363636363636364,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2012-10-21
356,6,0.0,0.5,0.0,0.0,0.16666666666666666,0.3333333333333333,0.3333333333333333,275.3333333333333,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.31124266666666667,41.166666666666664,0.3333333333333333,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-10-22
357,14,0.0,0.42857142857142855,0.14285714285714285,0.21428571428571427,0.07142857142857142,0.14285714285714285,0.2857142857142857,37.92857142857143,0.9285714285714286,0.07142857142857142,0.0,0.0,0.188167,39.214285714285715,0.6428571428571429,0.14285714285714285,0.2857142857142857,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2012-10-23
358,16,0.25,0.25,0.1875,0.25,0.0625,0.25,0.1875,90.5,1.0,0.0,0.0,0.0,0.319743125,41.625,0.5,0.25,0.125,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2012-10-24
359,9,0.2222222222222222,0.4444444444444444,0.0,0.3333333333333333,0.2222222222222222,0.0,0.1111111111111111,70.66666666666667,1.0,0.0,0.0,0.0,0.24686855555555554,35.666666666666664,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2012-10-25
360,13,0.07692307692307693,0.46153846153846156,0.0,0.3076923076923077,0.07692307692307693,0.15384615384615385,0.07692307692307693,171.84615384615384,0.8461538461538461,0.15384615384615385,0.0,0.0,0.4446820769230768,37.38461538461539,0.3076923076923077,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2012-10-26
361,7,0.14285714285714285,0.5714285714285714,0.0,0.2857142857142857,0.0,0.14285714285714285,0.0,434.0,1.0,0.0,0.0,0.0,0.28245642857142855,39.57142857142857,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2012-10-27
362,3,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,1246.3333333333333,1.0,0.0,0.0,0.0,0.6921753333333333,40.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2012-10-28
363,11,0.18181818181818182,0.5454545454545454,0.09090909090909091,0.09090909090909091,0.2727272727272727,0.0,0.09090909090909091,98.27272727272727,0.6363636363636364,0.09090909090909091,0.2727272727272727,0.0,0.3232586363636364,39.54545454545455,0.8181818181818182,0.09090909090909091,0.18181818181818182,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-10-29
364,13,0.0,0.3076923076923077,0.07692307692307693,0.46153846153846156,0.07692307692307693,0.07692307692307693,0.15384615384615385,659.6153846153846,1.0,0.0,0.0,0.0,0.4075455384615384,36.92307692307692,0.6923076923076923,0.07692307692307693,0.15384615384615385,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2012-10-30
365,16,0.0,0.4375,0.25,0.125,0.125,0.0625,0.1875,463.125,0.75,0.0,0.25,0.0,0.5573406875,40.8125,0.5,0.0,0.125,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2012-10-31
366,11,0.18181818181818182,0.36363636363636365,0.0,0.36363636363636365,0.18181818181818182,0.09090909090909091,0.2727272727272727,271.8181818181818,0.8181818181818182,0.18181818181818182,0.0,0.0,0.30033081818181817,40.81818181818182,0.2727272727272727,0.18181818181818182,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2012-11-01
367,17,0.058823529411764705,0.5294117647058824,0.11764705882352941,0.17647058823529413,0.17647058823529413,0.0,0.17647058823529413,146.1764705882353,0.8235294117647058,0.0,0.17647058823529413,0.0,0.3681695294117646,36.94117647058823,0.7058823529411765,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2012-11-02
368,10,0.2,0.3,0.1,0.1,0.1,0.4,0.0,71.6,1.0,0.0,0.0,0.0,0.17860689999999999,43.2,0.7,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2012-11-03
369,7,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.2857142857142857,58.714285714285715,1.0,0.0,0.0,0.0,0.1729102857142857,36.857142857142854,0.5714285714285714,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2012-11-04
370,10,0.0,0.3,0.2,0.1,0.2,0.2,0.2,328.2,0.9,0.1,0.0,0.0,0.3758704,34.3,0.5,0.1,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-11-05
371,13,0.07692307692307693,0.3076923076923077,0.38461538461538464,0.07692307692307693,0.23076923076923078,0.0,0.3076923076923077,535.0769230769231,0.8461538461538461,0.07692307692307693,0.07692307692307693,0.0,0.38215115384615383,37.30769230769231,0.5384615384615384,0.15384615384615385,0.07692307692307693,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2012-11-06
372,12,0.0,0.4166666666666667,0.08333333333333333,0.25,0.16666666666666666,0.08333333333333333,0.4166666666666667,237.41666666666666,0.9166666666666666,0.0,0.08333333333333333,0.0,0.4733185833333334,36.25,0.3333333333333333,0.0,0.08333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2012-11-07
373,13,0.07692307692307693,0.3076923076923077,0.07692307692307693,0.3076923076923077,0.23076923076923078,0.07692307692307693,0.07692307692307693,208.76923076923077,0.9230769230769231,0.07692307692307693,0.0,0.0,0.40586507692307694,29.53846153846154,0.38461538461538464,0.07692307692307693,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2012-11-08
374,16,0.0625,0.25,0.375,0.125,0.1875,0.0625,0.0625,148.0625,1.0,0.0,0.0,0.0,0.42628425000000003,39.875,0.4375,0.375,0.1875,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2012-11-09
375,8,0.0,0.375,0.125,0.0,0.25,0.25,0.375,120.5,1.0,0.0,0.0,0.0,0.21373862500000002,29.75,0.5,0.125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2012-11-10
376,7,0.0,0.2857142857142857,0.14285714285714285,0.0,0.42857142857142855,0.14285714285714285,0.0,95.85714285714286,1.0,0.0,0.0,0.0,0.29523885714285714,36.0,0.42857142857142855,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2012-11-11
377,12,0.0,0.16666666666666666,0.08333333333333333,0.3333333333333333,0.4166666666666667,0.0,0.08333333333333333,184.16666666666666,0.8333333333333334,0.08333333333333333,0.08333333333333333,0.0,0.40399450000000003,38.0,0.75,0.08333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-11-12
378,6,0.0,0.0,0.16666666666666666,0.5,0.3333333333333333,0.0,0.3333333333333333,85.83333333333333,1.0,0.0,0.0,0.0,0.4631475,33.666666666666664,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2012-11-13
379,10,0.1,0.1,0.2,0.3,0.2,0.2,0.0,97.2,0.5,0.2,0.3,0.0,0.32123419999999997,36.2,0.6,0.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2012-11-14
380,20,0.05,0.35,0.15,0.1,0.15,0.25,0.05,130.9,0.8,0.15,0.05,0.0,0.2095035,35.95,0.45,0.1,0.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2012-11-15
381,15,0.13333333333333333,0.26666666666666666,0.2,0.13333333333333333,0.26666666666666666,0.13333333333333333,0.3333333333333333,96.53333333333333,0.8666666666666667,0.13333333333333333,0.0,0.0,0.24145286666666665,39.13333333333333,0.4,0.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2012-11-16
382,6,0.3333333333333333,0.5,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.3333333333333333,471.8333333333333,1.0,0.0,0.0,0.0,0.563418,44.5,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2012-11-17
383,9,0.2222222222222222,0.4444444444444444,0.1111111111111111,0.3333333333333333,0.0,0.1111111111111111,0.0,118.33333333333333,1.0,0.0,0.0,0.0,0.44609977777777776,41.22222222222222,0.5555555555555556,0.3333333333333333,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2012-11-18
384,13,0.0,0.46153846153846156,0.23076923076923078,0.0,0.15384615384615385,0.15384615384615385,0.23076923076923078,161.46153846153845,0.8461538461538461,0.15384615384615385,0.0,0.0,0.24286676923076925,38.46153846153846,0.5384615384615384,0.3076923076923077,0.15384615384615385,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2012-11-19
385,10,0.2,0.3,0.0,0.4,0.1,0.2,0.0,192.3,0.7,0.2,0.1,0.0,0.3462921,44.4,0.5,0.2,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2012-11-20
386,18,0.0,0.5,0.2777777777777778,0.05555555555555555,0.1111111111111111,0.05555555555555555,0.05555555555555555,144.94444444444446,0.8888888888888888,0.05555555555555555,0.05555555555555555,0.0,0.3971979444444445,34.111111111111114,0.4444444444444444,0.2222222222222222,0.05555555555555555,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2012-11-21
387,6,0.0,0.0,0.16666666666666666,0.5,0.16666666666666666,0.16666666666666666,0.16666666666666666,71.5,1.0,0.0,0.0,0.0,0.116266,37.833333333333336,0.5,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2012-11-22
388,12,0.08333333333333333,0.5,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.08333333333333333,151.41666666666666,0.8333333333333334,0.08333333333333333,0.08333333333333333,0.0,0.22354116666666668,38.916666666666664,0.4166666666666667,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2012-11-23
